"","GEOID","NAME","variable","estimate","moe"
"732","17031660700","Census Tract 6607, Cook County, Illinois","B08014_002",105,60
"733","17031660800","Census Tract 6608, Cook County, Illinois","B08014_002",370,131
"734","17031660900","Census Tract 6609, Cook County, Illinois","B08014_002",293,146
"735","17031661000","Census Tract 6610, Cook County, Illinois","B08014_002",217,114
"736","17031661100","Census Tract 6611, Cook County, Illinois","B08014_002",231,189
"737","17031670100","Census Tract 6701, Cook County, Illinois","B08014_002",36,38
"738","17031670200","Census Tract 6702, Cook County, Illinois","B08014_002",67,45
"739","17031670300","Census Tract 6703, Cook County, Illinois","B08014_002",46,36
"740","17031670400","Census Tract 6704, Cook County, Illinois","B08014_002",75,52
"741","17031670500","Census Tract 6705, Cook County, Illinois","B08014_002",61,39
"742","17031670600","Census Tract 6706, Cook County, Illinois","B08014_002",39,48
"743","17031670700","Census Tract 6707, Cook County, Illinois","B08014_002",37,36
"744","17031670800","Census Tract 6708, Cook County, Illinois","B08014_002",86,44
"745","17031670900","Census Tract 6709, Cook County, Illinois","B08014_002",39,30
"746","17031671100","Census Tract 6711, Cook County, Illinois","B08014_002",0,11
"747","17031671200","Census Tract 6712, Cook County, Illinois","B08014_002",132,66
"748","17031671300","Census Tract 6713, Cook County, Illinois","B08014_002",174,83
"749","17031671400","Census Tract 6714, Cook County, Illinois","B08014_002",21,25
"750","17031671500","Census Tract 6715, Cook County, Illinois","B08014_002",157,81
"751","17031671600","Census Tract 6716, Cook County, Illinois","B08014_002",176,75
"752","17031671800","Census Tract 6718, Cook County, Illinois","B08014_002",145,70
"753","17031671900","Census Tract 6719, Cook County, Illinois","B08014_002",25,21
"754","17031672000","Census Tract 6720, Cook County, Illinois","B08014_002",202,133
"755","17031680500","Census Tract 6805, Cook County, Illinois","B08014_002",22,20
"756","17031680600","Census Tract 6806, Cook County, Illinois","B08014_002",124,58
"757","17031680900","Census Tract 6809, Cook County, Illinois","B08014_002",288,121
"758","17031681000","Census Tract 6810, Cook County, Illinois","B08014_002",155,108
"759","17031681100","Census Tract 6811, Cook County, Illinois","B08014_002",147,102
"760","17031681200","Census Tract 6812, Cook County, Illinois","B08014_002",283,100
"761","17031681300","Census Tract 6813, Cook County, Illinois","B08014_002",153,82
"762","17031681400","Census Tract 6814, Cook County, Illinois","B08014_002",192,119
"763","17031690300","Census Tract 6903, Cook County, Illinois","B08014_002",174,69
"764","17031690400","Census Tract 6904, Cook County, Illinois","B08014_002",344,128
"765","17031690500","Census Tract 6905, Cook County, Illinois","B08014_002",134,70
"766","17031690900","Census Tract 6909, Cook County, Illinois","B08014_002",463,231
"767","17031691000","Census Tract 6910, Cook County, Illinois","B08014_002",206,110
"768","17031691100","Census Tract 6911, Cook County, Illinois","B08014_002",183,111
"769","17031691200","Census Tract 6912, Cook County, Illinois","B08014_002",279,132
"770","17031691300","Census Tract 6913, Cook County, Illinois","B08014_002",87,60
"771","17031691400","Census Tract 6914, Cook County, Illinois","B08014_002",370,138
"772","17031691500","Census Tract 6915, Cook County, Illinois","B08014_002",178,71
"773","17031700100","Census Tract 7001, Cook County, Illinois","B08014_002",9,16
"774","17031700200","Census Tract 7002, Cook County, Illinois","B08014_002",80,71
"775","17031700301","Census Tract 7003.01, Cook County, Illinois","B08014_002",49,44
"776","17031700302","Census Tract 7003.02, Cook County, Illinois","B08014_002",15,23
"777","17031700401","Census Tract 7004.01, Cook County, Illinois","B08014_002",107,93
"778","17031700402","Census Tract 7004.02, Cook County, Illinois","B08014_002",113,80
"779","17031700501","Census Tract 7005.01, Cook County, Illinois","B08014_002",271,227
"780","17031700502","Census Tract 7005.02, Cook County, Illinois","B08014_002",40,61
"781","17031710100","Census Tract 7101, Cook County, Illinois","B08014_002",88,78
"782","17031710200","Census Tract 7102, Cook County, Illinois","B08014_002",357,129
"783","17031710300","Census Tract 7103, Cook County, Illinois","B08014_002",107,51
"784","17031710400","Census Tract 7104, Cook County, Illinois","B08014_002",202,114
"785","17031710500","Census Tract 7105, Cook County, Illinois","B08014_002",264,111
"786","17031710600","Census Tract 7106, Cook County, Illinois","B08014_002",85,45
"787","17031710700","Census Tract 7107, Cook County, Illinois","B08014_002",251,128
"788","17031710800","Census Tract 7108, Cook County, Illinois","B08014_002",160,121
"789","17031710900","Census Tract 7109, Cook County, Illinois","B08014_002",80,46
"790","17031711000","Census Tract 7110, Cook County, Illinois","B08014_002",321,188
"791","17031711100","Census Tract 7111, Cook County, Illinois","B08014_002",49,44
"792","17031711200","Census Tract 7112, Cook County, Illinois","B08014_002",106,65
"793","17031711300","Census Tract 7113, Cook County, Illinois","B08014_002",51,40
"794","17031711400","Census Tract 7114, Cook County, Illinois","B08014_002",122,66
"795","17031711500","Census Tract 7115, Cook County, Illinois","B08014_002",188,131
"796","17031720100","Census Tract 7201, Cook County, Illinois","B08014_002",0,11
"797","17031720200","Census Tract 7202, Cook County, Illinois","B08014_002",98,67
"798","17031720300","Census Tract 7203, Cook County, Illinois","B08014_002",9,14
"799","17031720400","Census Tract 7204, Cook County, Illinois","B08014_002",47,56
"800","17031720500","Census Tract 7205, Cook County, Illinois","B08014_002",26,25
"801","17031720600","Census Tract 7206, Cook County, Illinois","B08014_002",17,28
"802","17031720700","Census Tract 7207, Cook County, Illinois","B08014_002",59,47
"803","17031730100","Census Tract 7301, Cook County, Illinois","B08014_002",90,59
"804","17031730201","Census Tract 7302.01, Cook County, Illinois","B08014_002",357,183
"805","17031730202","Census Tract 7302.02, Cook County, Illinois","B08014_002",166,124
"806","17031730300","Census Tract 7303, Cook County, Illinois","B08014_002",35,28
"807","17031730400","Census Tract 7304, Cook County, Illinois","B08014_002",155,185
"808","17031730500","Census Tract 7305, Cook County, Illinois","B08014_002",168,123
"809","17031730600","Census Tract 7306, Cook County, Illinois","B08014_002",29,34
"810","17031730700","Census Tract 7307, Cook County, Illinois","B08014_002",25,30
"811","17031740100","Census Tract 7401, Cook County, Illinois","B08014_002",12,19
"812","17031740200","Census Tract 7402, Cook County, Illinois","B08014_002",38,38
"813","17031740300","Census Tract 7403, Cook County, Illinois","B08014_002",0,11
"814","17031740400","Census Tract 7404, Cook County, Illinois","B08014_002",69,53
"815","17031750100","Census Tract 7501, Cook County, Illinois","B08014_002",186,125
"816","17031750200","Census Tract 7502, Cook County, Illinois","B08014_002",50,45
"817","17031750300","Census Tract 7503, Cook County, Illinois","B08014_002",23,27
"818","17031750400","Census Tract 7504, Cook County, Illinois","B08014_002",0,11
"819","17031750500","Census Tract 7505, Cook County, Illinois","B08014_002",82,107
"820","17031750600","Census Tract 7506, Cook County, Illinois","B08014_002",113,78
"821","17031760801","Census Tract 7608.01, Cook County, Illinois","B08014_002",230,123
"822","17031760802","Census Tract 7608.02, Cook County, Illinois","B08014_002",26,24
"823","17031760803","Census Tract 7608.03, Cook County, Illinois","B08014_002",158,92
"824","17031770201","Census Tract 7702.01, Cook County, Illinois","B08014_002",91,83
"825","17031770202","Census Tract 7702.02, Cook County, Illinois","B08014_002",0,11
"826","17031770300","Census Tract 7703, Cook County, Illinois","B08014_002",81,77
"827","17031770400","Census Tract 7704, Cook County, Illinois","B08014_002",50,44
"828","17031770500","Census Tract 7705, Cook County, Illinois","B08014_002",0,11
"829","17031770601","Census Tract 7706.01, Cook County, Illinois","B08014_002",0,11
"830","17031770602","Census Tract 7706.02, Cook County, Illinois","B08014_002",56,61
"831","17031770700","Census Tract 7707, Cook County, Illinois","B08014_002",22,19
"832","17031770800","Census Tract 7708, Cook County, Illinois","B08014_002",213,185
"833","17031770901","Census Tract 7709.01, Cook County, Illinois","B08014_002",83,63
"834","17031770902","Census Tract 7709.02, Cook County, Illinois","B08014_002",88,85
"835","17031800100","Census Tract 8001, Cook County, Illinois","B08014_002",0,11
"836","17031800200","Census Tract 8002, Cook County, Illinois","B08014_002",13,19
"837","17031800300","Census Tract 8003, Cook County, Illinois","B08014_002",19,30
"838","17031800400","Census Tract 8004, Cook County, Illinois","B08014_002",9,16
"839","17031800500","Census Tract 8005, Cook County, Illinois","B08014_002",0,15
"840","17031800600","Census Tract 8006, Cook County, Illinois","B08014_002",6,8
"841","17031800700","Census Tract 8007, Cook County, Illinois","B08014_002",0,15
"842","17031800800","Census Tract 8008, Cook County, Illinois","B08014_002",0,11
"843","17031800900","Census Tract 8009, Cook County, Illinois","B08014_002",63,84
"844","17031801000","Census Tract 8010, Cook County, Illinois","B08014_002",30,35
"845","17031801100","Census Tract 8011, Cook County, Illinois","B08014_002",11,17
"846","17031801200","Census Tract 8012, Cook County, Illinois","B08014_002",8,13
"847","17031801300","Census Tract 8013, Cook County, Illinois","B08014_002",49,31
"848","17031801400","Census Tract 8014, Cook County, Illinois","B08014_002",5,9
"849","17031801500","Census Tract 8015, Cook County, Illinois","B08014_002",30,51
"850","17031801601","Census Tract 8016.01, Cook County, Illinois","B08014_002",23,38
"851","17031801603","Census Tract 8016.03, Cook County, Illinois","B08014_002",10,16
"852","17031801605","Census Tract 8016.05, Cook County, Illinois","B08014_002",0,15
"853","17031801606","Census Tract 8016.06, Cook County, Illinois","B08014_002",51,41
"854","17031801607","Census Tract 8016.07, Cook County, Illinois","B08014_002",17,19
"855","17031801608","Census Tract 8016.08, Cook County, Illinois","B08014_002",41,43
"856","17031801701","Census Tract 8017.01, Cook County, Illinois","B08014_002",22,33
"857","17031801702","Census Tract 8017.02, Cook County, Illinois","B08014_002",33,43
"858","17031801800","Census Tract 8018, Cook County, Illinois","B08014_002",0,15
"859","17031801901","Census Tract 8019.01, Cook County, Illinois","B08014_002",6,11
"860","17031801902","Census Tract 8019.02, Cook County, Illinois","B08014_002",11,12
"861","17031802002","Census Tract 8020.02, Cook County, Illinois","B08014_002",0,15
"862","17031802003","Census Tract 8020.03, Cook County, Illinois","B08014_002",0,11
"863","17031802004","Census Tract 8020.04, Cook County, Illinois","B08014_002",26,31
"864","17031802100","Census Tract 8021, Cook County, Illinois","B08014_002",0,11
"865","17031802200","Census Tract 8022, Cook County, Illinois","B08014_002",13,25
"866","17031802300","Census Tract 8023, Cook County, Illinois","B08014_002",26,31
"867","17031802402","Census Tract 8024.02, Cook County, Illinois","B08014_002",144,156
"868","17031802403","Census Tract 8024.03, Cook County, Illinois","B08014_002",0,11
"869","17031802404","Census Tract 8024.04, Cook County, Illinois","B08014_002",150,175
"870","17031802503","Census Tract 8025.03, Cook County, Illinois","B08014_002",54,58
"871","17031802504","Census Tract 8025.04, Cook County, Illinois","B08014_002",0,15
"872","17031802505","Census Tract 8025.05, Cook County, Illinois","B08014_002",72,58
"873","17031802506","Census Tract 8025.06, Cook County, Illinois","B08014_002",71,60
"874","17031802605","Census Tract 8026.05, Cook County, Illinois","B08014_002",39,47
"875","17031802607","Census Tract 8026.07, Cook County, Illinois","B08014_002",0,11
"876","17031802608","Census Tract 8026.08, Cook County, Illinois","B08014_002",20,33
"877","17031802609","Census Tract 8026.09, Cook County, Illinois","B08014_002",116,87
"878","17031802610","Census Tract 8026.10, Cook County, Illinois","B08014_002",8,15
"879","17031802701","Census Tract 8027.01, Cook County, Illinois","B08014_002",51,86
"880","17031802702","Census Tract 8027.02, Cook County, Illinois","B08014_002",27,22
"881","17031802801","Census Tract 8028.01, Cook County, Illinois","B08014_002",21,32
"882","17031802802","Census Tract 8028.02, Cook County, Illinois","B08014_002",0,15
"883","17031802900","Census Tract 8029, Cook County, Illinois","B08014_002",0,15
"884","17031803005","Census Tract 8030.05, Cook County, Illinois","B08014_002",45,59
"885","17031803007","Census Tract 8030.07, Cook County, Illinois","B08014_002",24,43
"886","17031803008","Census Tract 8030.08, Cook County, Illinois","B08014_002",20,22
"887","17031803010","Census Tract 8030.10, Cook County, Illinois","B08014_002",74,64
"888","17031803012","Census Tract 8030.12, Cook County, Illinois","B08014_002",20,31
"889","17031803013","Census Tract 8030.13, Cook County, Illinois","B08014_002",149,141
"890","17031803014","Census Tract 8030.14, Cook County, Illinois","B08014_002",108,136
"891","17031803015","Census Tract 8030.15, Cook County, Illinois","B08014_002",40,58
"892","17031803016","Census Tract 8030.16, Cook County, Illinois","B08014_002",30,20
"893","17031803017","Census Tract 8030.17, Cook County, Illinois","B08014_002",0,15
"894","17031803100","Census Tract 8031, Cook County, Illinois","B08014_002",6,9
"895","17031803200","Census Tract 8032, Cook County, Illinois","B08014_002",74,65
"896","17031803300","Census Tract 8033, Cook County, Illinois","B08014_002",21,39
"897","17031803400","Census Tract 8034, Cook County, Illinois","B08014_002",21,34
"898","17031803500","Census Tract 8035, Cook County, Illinois","B08014_002",72,92
"899","17031803603","Census Tract 8036.03, Cook County, Illinois","B08014_002",0,15
"900","17031803604","Census Tract 8036.04, Cook County, Illinois","B08014_002",57,63
"901","17031803605","Census Tract 8036.05, Cook County, Illinois","B08014_002",15,24
"902","17031803606","Census Tract 8036.06, Cook County, Illinois","B08014_002",536,481
"903","17031803607","Census Tract 8036.07, Cook County, Illinois","B08014_002",0,11
"904","17031803608","Census Tract 8036.08, Cook County, Illinois","B08014_002",113,106
"905","17031803610","Census Tract 8036.10, Cook County, Illinois","B08014_002",89,84
"906","17031803611","Census Tract 8036.11, Cook County, Illinois","B08014_002",189,275
"907","17031803612","Census Tract 8036.12, Cook County, Illinois","B08014_002",67,51
"908","17031803701","Census Tract 8037.01, Cook County, Illinois","B08014_002",24,25
"909","17031803702","Census Tract 8037.02, Cook County, Illinois","B08014_002",0,15
"910","17031803800","Census Tract 8038, Cook County, Illinois","B08014_002",0,11
"911","17031803901","Census Tract 8039.01, Cook County, Illinois","B08014_002",80,67
"912","17031803902","Census Tract 8039.02, Cook County, Illinois","B08014_002",0,11
"913","17031804000","Census Tract 8040, Cook County, Illinois","B08014_002",27,25
"914","17031804102","Census Tract 8041.02, Cook County, Illinois","B08014_002",28,47
"915","17031804104","Census Tract 8041.04, Cook County, Illinois","B08014_002",9,15
"916","17031804105","Census Tract 8041.05, Cook County, Illinois","B08014_002",0,11
"917","17031804106","Census Tract 8041.06, Cook County, Illinois","B08014_002",38,61
"918","17031804108","Census Tract 8041.08, Cook County, Illinois","B08014_002",71,53
"919","17031804109","Census Tract 8041.09, Cook County, Illinois","B08014_002",36,56
"920","17031804201","Census Tract 8042.01, Cook County, Illinois","B08014_002",63,64
"921","17031804202","Census Tract 8042.02, Cook County, Illinois","B08014_002",48,61
"922","17031804305","Census Tract 8043.05, Cook County, Illinois","B08014_002",41,57
"923","17031804306","Census Tract 8043.06, Cook County, Illinois","B08014_002",0,15
"924","17031804308","Census Tract 8043.08, Cook County, Illinois","B08014_002",57,59
"925","17031804309","Census Tract 8043.09, Cook County, Illinois","B08014_002",13,15
"926","17031804310","Census Tract 8043.10, Cook County, Illinois","B08014_002",34,52
"927","17031804311","Census Tract 8043.11, Cook County, Illinois","B08014_002",0,15
"928","17031804403","Census Tract 8044.03, Cook County, Illinois","B08014_002",0,15
"929","17031804404","Census Tract 8044.04, Cook County, Illinois","B08014_002",9,13
"930","17031804405","Census Tract 8044.05, Cook County, Illinois","B08014_002",14,29
"931","17031804406","Census Tract 8044.06, Cook County, Illinois","B08014_002",9,15
"932","17031804505","Census Tract 8045.05, Cook County, Illinois","B08014_002",37,43
"933","17031804506","Census Tract 8045.06, Cook County, Illinois","B08014_002",10,15
"934","17031804507","Census Tract 8045.07, Cook County, Illinois","B08014_002",0,17
"935","17031804508","Census Tract 8045.08, Cook County, Illinois","B08014_002",4,6
"936","17031804509","Census Tract 8045.09, Cook County, Illinois","B08014_002",0,15
"937","17031804510","Census Tract 8045.10, Cook County, Illinois","B08014_002",82,115
"938","17031804511","Census Tract 8045.11, Cook County, Illinois","B08014_002",50,49
"939","17031804603","Census Tract 8046.03, Cook County, Illinois","B08014_002",61,47
"940","17031804606","Census Tract 8046.06, Cook County, Illinois","B08014_002",0,15
"941","17031804607","Census Tract 8046.07, Cook County, Illinois","B08014_002",101,104
"942","17031804608","Census Tract 8046.08, Cook County, Illinois","B08014_002",38,38
"943","17031804609","Census Tract 8046.09, Cook County, Illinois","B08014_002",33,37
"944","17031804610","Census Tract 8046.10, Cook County, Illinois","B08014_002",11,16
"945","17031804611","Census Tract 8046.11, Cook County, Illinois","B08014_002",13,21
"946","17031804701","Census Tract 8047.01, Cook County, Illinois","B08014_002",105,109
"947","17031804705","Census Tract 8047.05, Cook County, Illinois","B08014_002",71,54
"948","17031804706","Census Tract 8047.06, Cook County, Illinois","B08014_002",8,11
"949","17031804709","Census Tract 8047.09, Cook County, Illinois","B08014_002",210,181
"950","17031804710","Census Tract 8047.10, Cook County, Illinois","B08014_002",32,33
"951","17031804711","Census Tract 8047.11, Cook County, Illinois","B08014_002",117,116
"952","17031804712","Census Tract 8047.12, Cook County, Illinois","B08014_002",18,22
"953","17031804713","Census Tract 8047.13, Cook County, Illinois","B08014_002",169,99
"954","17031804714","Census Tract 8047.14, Cook County, Illinois","B08014_002",0,11
"955","17031804715","Census Tract 8047.15, Cook County, Illinois","B08014_002",83,74
"956","17031804716","Census Tract 8047.16, Cook County, Illinois","B08014_002",0,11
"957","17031804803","Census Tract 8048.03, Cook County, Illinois","B08014_002",21,44
"958","17031804804","Census Tract 8048.04, Cook County, Illinois","B08014_002",95,93
"959","17031804805","Census Tract 8048.05, Cook County, Illinois","B08014_002",45,52
"960","17031804806","Census Tract 8048.06, Cook County, Illinois","B08014_002",141,117
"961","17031804807","Census Tract 8048.07, Cook County, Illinois","B08014_002",12,18
"962","17031804808","Census Tract 8048.08, Cook County, Illinois","B08014_002",22,20
"963","17031804809","Census Tract 8048.09, Cook County, Illinois","B08014_002",29,45
"964","17031804810","Census Tract 8048.10, Cook County, Illinois","B08014_002",78,67
"965","17031804901","Census Tract 8049.01, Cook County, Illinois","B08014_002",59,65
"966","17031804902","Census Tract 8049.02, Cook County, Illinois","B08014_002",12,19
"967","17031805001","Census Tract 8050.01, Cook County, Illinois","B08014_002",7,11
"968","17031805002","Census Tract 8050.02, Cook County, Illinois","B08014_002",157,157
"969","17031805105","Census Tract 8051.05, Cook County, Illinois","B08014_002",65,61
"970","17031805106","Census Tract 8051.06, Cook County, Illinois","B08014_002",16,18
"971","17031805107","Census Tract 8051.07, Cook County, Illinois","B08014_002",168,96
"972","17031805108","Census Tract 8051.08, Cook County, Illinois","B08014_002",77,55
"973","17031805109","Census Tract 8051.09, Cook County, Illinois","B08014_002",52,73
"974","17031805110","Census Tract 8051.10, Cook County, Illinois","B08014_002",0,11
"975","17031805111","Census Tract 8051.11, Cook County, Illinois","B08014_002",184,145
"976","17031805112","Census Tract 8051.12, Cook County, Illinois","B08014_002",11,13
"977","17031805201","Census Tract 8052.01, Cook County, Illinois","B08014_002",12,18
"978","17031805202","Census Tract 8052.02, Cook County, Illinois","B08014_002",14,21
"979","17031805301","Census Tract 8053.01, Cook County, Illinois","B08014_002",21,33
"980","17031805302","Census Tract 8053.02, Cook County, Illinois","B08014_002",30,36
"981","17031805401","Census Tract 8054.01, Cook County, Illinois","B08014_002",51,45
"982","17031805402","Census Tract 8054.02, Cook County, Illinois","B08014_002",71,62
"983","17031805501","Census Tract 8055.01, Cook County, Illinois","B08014_002",33,42
"984","17031805502","Census Tract 8055.02, Cook County, Illinois","B08014_002",50,34
"985","17031805600","Census Tract 8056, Cook County, Illinois","B08014_002",9,14
"986","17031805701","Census Tract 8057.01, Cook County, Illinois","B08014_002",22,24
"987","17031805702","Census Tract 8057.02, Cook County, Illinois","B08014_002",4,7
"988","17031805801","Census Tract 8058.01, Cook County, Illinois","B08014_002",0,11
"989","17031805802","Census Tract 8058.02, Cook County, Illinois","B08014_002",20,22
"990","17031805901","Census Tract 8059.01, Cook County, Illinois","B08014_002",90,68
"991","17031805902","Census Tract 8059.02, Cook County, Illinois","B08014_002",30,49
"992","17031806001","Census Tract 8060.01, Cook County, Illinois","B08014_002",135,101
"993","17031806002","Census Tract 8060.02, Cook County, Illinois","B08014_002",193,105
"994","17031806003","Census Tract 8060.03, Cook County, Illinois","B08014_002",40,62
"995","17031806004","Census Tract 8060.04, Cook County, Illinois","B08014_002",57,47
"996","17031806102","Census Tract 8061.02, Cook County, Illinois","B08014_002",8,12
"997","17031806103","Census Tract 8061.03, Cook County, Illinois","B08014_002",0,11
"998","17031806104","Census Tract 8061.04, Cook County, Illinois","B08014_002",103,78
"999","17031806201","Census Tract 8062.01, Cook County, Illinois","B08014_002",23,20
"1000","17031806202","Census Tract 8062.02, Cook County, Illinois","B08014_002",50,50
"1001","17031806300","Census Tract 8063, Cook County, Illinois","B08014_002",59,49
"1002","17031806400","Census Tract 8064, Cook County, Illinois","B08014_002",15,15
"1003","17031806501","Census Tract 8065.01, Cook County, Illinois","B08014_002",14,21
"1004","17031806502","Census Tract 8065.02, Cook County, Illinois","B08014_002",7,11
"1005","17031806600","Census Tract 8066, Cook County, Illinois","B08014_002",43,51
"1006","17031806700","Census Tract 8067, Cook County, Illinois","B08014_002",24,23
"1007","17031806801","Census Tract 8068.01, Cook County, Illinois","B08014_002",89,83
"1008","17031806802","Census Tract 8068.02, Cook County, Illinois","B08014_002",115,114
"1009","17031806900","Census Tract 8069, Cook County, Illinois","B08014_002",88,71
"1010","17031807000","Census Tract 8070, Cook County, Illinois","B08014_002",184,144
"1011","17031807100","Census Tract 8071, Cook County, Illinois","B08014_002",4,8
"1012","17031807200","Census Tract 8072, Cook County, Illinois","B08014_002",89,123
"1013","17031807300","Census Tract 8073, Cook County, Illinois","B08014_002",98,83
"1014","17031807400","Census Tract 8074, Cook County, Illinois","B08014_002",176,107
"1015","17031807500","Census Tract 8075, Cook County, Illinois","B08014_002",0,11
"1016","17031807600","Census Tract 8076, Cook County, Illinois","B08014_002",0,15
"1017","17031807700","Census Tract 8077, Cook County, Illinois","B08014_002",44,76
"1018","17031807800","Census Tract 8078, Cook County, Illinois","B08014_002",9,13
"1019","17031807900","Census Tract 8079, Cook County, Illinois","B08014_002",6,9
"1020","17031808001","Census Tract 8080.01, Cook County, Illinois","B08014_002",27,31
"1021","17031808002","Census Tract 8080.02, Cook County, Illinois","B08014_002",0,11
"1022","17031808100","Census Tract 8081, Cook County, Illinois","B08014_002",43,35
"1023","17031808200","Census Tract 8082, Cook County, Illinois","B08014_002",76,70
"1024","17031808301","Census Tract 8083.01, Cook County, Illinois","B08014_002",27,46
"1025","17031808302","Census Tract 8083.02, Cook County, Illinois","B08014_002",34,35
"1026","17031808400","Census Tract 8084, Cook County, Illinois","B08014_002",31,40
"1027","17031808500","Census Tract 8085, Cook County, Illinois","B08014_002",39,44
"1028","17031808600","Census Tract 8086, Cook County, Illinois","B08014_002",0,11
"1029","17031808702","Census Tract 8087.02, Cook County, Illinois","B08014_002",82,39
"1030","17031808800","Census Tract 8088, Cook County, Illinois","B08014_002",32,23
"1031","17031808900","Census Tract 8089, Cook County, Illinois","B08014_002",46,35
"1032","17031809000","Census Tract 8090, Cook County, Illinois","B08014_002",11,18
"1033","17031809100","Census Tract 8091, Cook County, Illinois","B08014_002",23,20
"1034","17031809200","Census Tract 8092, Cook County, Illinois","B08014_002",102,69
"1035","17031809300","Census Tract 8093, Cook County, Illinois","B08014_002",326,233
"1036","17031809400","Census Tract 8094, Cook County, Illinois","B08014_002",693,247
"1037","17031809500","Census Tract 8095, Cook County, Illinois","B08014_002",321,109
"1038","17031809600","Census Tract 8096, Cook County, Illinois","B08014_002",16,20
"1039","17031809700","Census Tract 8097, Cook County, Illinois","B08014_002",74,61
"1040","17031809800","Census Tract 8098, Cook County, Illinois","B08014_002",89,50
"1041","17031809900","Census Tract 8099, Cook County, Illinois","B08014_002",135,63
"1042","17031810000","Census Tract 8100, Cook County, Illinois","B08014_002",308,138
"1043","17031810100","Census Tract 8101, Cook County, Illinois","B08014_002",408,171
"1044","17031810200","Census Tract 8102, Cook County, Illinois","B08014_002",384,204
"1045","17031810301","Census Tract 8103.01, Cook County, Illinois","B08014_002",61,60
"1046","17031810302","Census Tract 8103.02, Cook County, Illinois","B08014_002",39,35
"1047","17031810400","Census Tract 8104, Cook County, Illinois","B08014_002",29,26
"1048","17031810501","Census Tract 8105.01, Cook County, Illinois","B08014_002",0,15
"1049","17031810502","Census Tract 8105.02, Cook County, Illinois","B08014_002",62,58
"1050","17031810600","Census Tract 8106, Cook County, Illinois","B08014_002",127,74
"1051","17031810701","Census Tract 8107.01, Cook County, Illinois","B08014_002",15,18
"1052","17031810702","Census Tract 8107.02, Cook County, Illinois","B08014_002",78,93
"1053","17031810800","Census Tract 8108, Cook County, Illinois","B08014_002",84,68
"1054","17031810900","Census Tract 8109, Cook County, Illinois","B08014_002",128,117
"1055","17031811000","Census Tract 8110, Cook County, Illinois","B08014_002",29,46
"1056","17031811100","Census Tract 8111, Cook County, Illinois","B08014_002",44,42
"1057","17031811200","Census Tract 8112, Cook County, Illinois","B08014_002",30,47
"1058","17031811301","Census Tract 8113.01, Cook County, Illinois","B08014_002",151,183
"1059","17031811302","Census Tract 8113.02, Cook County, Illinois","B08014_002",86,61
"1060","17031811401","Census Tract 8114.01, Cook County, Illinois","B08014_002",69,58
"1061","17031811402","Census Tract 8114.02, Cook County, Illinois","B08014_002",33,39
"1062","17031811500","Census Tract 8115, Cook County, Illinois","B08014_002",17,18
"1063","17031811600","Census Tract 8116, Cook County, Illinois","B08014_002",57,63
"1064","17031811701","Census Tract 8117.01, Cook County, Illinois","B08014_002",168,141
"1065","17031811702","Census Tract 8117.02, Cook County, Illinois","B08014_002",0,11
"1066","17031811800","Census Tract 8118, Cook County, Illinois","B08014_002",23,21
"1067","17031811900","Census Tract 8119, Cook County, Illinois","B08014_002",20,34
"1068","17031812000","Census Tract 8120, Cook County, Illinois","B08014_002",16,25
"1069","17031812100","Census Tract 8121, Cook County, Illinois","B08014_002",67,62
"1070","17031812200","Census Tract 8122, Cook County, Illinois","B08014_002",19,21
"1071","17031812301","Census Tract 8123.01, Cook County, Illinois","B08014_002",211,88
"1072","17031812302","Census Tract 8123.02, Cook County, Illinois","B08014_002",24,30
"1073","17031812400","Census Tract 8124, Cook County, Illinois","B08014_002",11,17
"1074","17031812500","Census Tract 8125, Cook County, Illinois","B08014_002",53,37
"1075","17031812600","Census Tract 8126, Cook County, Illinois","B08014_002",255,102
"1076","17031812700","Census Tract 8127, Cook County, Illinois","B08014_002",113,70
"1077","17031812801","Census Tract 8128.01, Cook County, Illinois","B08014_002",124,84
"1078","17031812802","Census Tract 8128.02, Cook County, Illinois","B08014_002",227,93
"1079","17031812900","Census Tract 8129, Cook County, Illinois","B08014_002",16,20
"1080","17031813000","Census Tract 8130, Cook County, Illinois","B08014_002",70,55
"1081","17031813100","Census Tract 8131, Cook County, Illinois","B08014_002",55,44
"1082","17031813200","Census Tract 8132, Cook County, Illinois","B08014_002",146,100
"1083","17031813301","Census Tract 8133.01, Cook County, Illinois","B08014_002",56,30
"1084","17031813302","Census Tract 8133.02, Cook County, Illinois","B08014_002",94,52
"1085","17031813400","Census Tract 8134, Cook County, Illinois","B08014_002",99,67
"1086","17031813500","Census Tract 8135, Cook County, Illinois","B08014_002",160,116
"1087","17031813600","Census Tract 8136, Cook County, Illinois","B08014_002",164,91
"1088","17031813701","Census Tract 8137.01, Cook County, Illinois","B08014_002",254,183
"1089","17031813702","Census Tract 8137.02, Cook County, Illinois","B08014_002",151,94
"1090","17031813801","Census Tract 8138.01, Cook County, Illinois","B08014_002",140,88
"1091","17031813802","Census Tract 8138.02, Cook County, Illinois","B08014_002",143,103
"1092","17031813900","Census Tract 8139, Cook County, Illinois","B08014_002",94,72
"1093","17031814000","Census Tract 8140, Cook County, Illinois","B08014_002",84,78
"1094","17031814100","Census Tract 8141, Cook County, Illinois","B08014_002",148,93
"1095","17031814200","Census Tract 8142, Cook County, Illinois","B08014_002",178,82
"1096","17031814300","Census Tract 8143, Cook County, Illinois","B08014_002",0,11
